timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692514119233,75.778,-1.5880501,-4.53105,0.52095,-1.6435375,0.6754,-5.03965
1692514119259,75.804,-1.8700501,-5.5480504,-0.246,-1.6429875,0.6373125,-5.4399123
1692514119287,75.832,-1.41795,-6.8910003,-0.79005,-1.732775,0.8036875,-6.1364875
1692514119317,75.862,-2.01405,-5.67705,-2.496,-1.7279625,1.2511125,-7.6190124
1692514119345,75.89,-3.015,-5.95695,-2.604,-1.1231,0.8317375,-8.071387
1692514119375,75.92,-3.4480503,-7.5760503,6.4860005,-2.3342,2.2468874,-7.121675
1692514119405,75.95,-1.2910501,-5.18895,11.580001,-3.0661125,2.9085374,-6.1480374
1692514119434,75.979,-2.19405,0.81105006,9.556951,-2.653475,2.5881624,-3.1416
1692514119463,76.008,-3.89805,1.146,17.961,-1.5378,1.71215,-1.995675
1692514119491,76.036,-4.42695,-2.262,22.97805,-0.296725,0.699875,-0.9174
1692514119522,76.067,-4.05795,-2.436,27.937952,1.7936875,-1.079375,2.0106626
1692514119547,76.092,0.094050005,-2.02005,24.924002,2.3324125,-1.5819374,3.397625
1692514119576,76.121,-0.066,3.252,13.26,2.16205,-1.81555,4.1600623
1692514119606,76.151,0.079050004,6.9430504,2.7810001,1.8231125,-1.8469,4.0400248
1692514119636,76.181,2.1379502,6.453,-0.51900005,1.3627625,-1.8654625,4.56335
1692514119664,76.209,3.6670501,2.70195,5.742,1.3644125,-1.749275,5.3901377
1692514119694,76.239,3.8539503,1.86195,6.87405,1.511125,-1.562825,6.3691373
1692514119722,76.267,3.7369502,4.07595,0.624,1.797675,-1.331825,7.165125
1692514119752,76.297,3.52095,2.21295,5.43795,1.2709125,-1.036475,7.090325
1692514119780,76.325,2.8609502,-0.14595,14.131051,0.50655,-0.438075,6.8283873
1692514119810,76.355,1.1710501,3.1570501,12.702001,-0.0391875,-0.10175,5.675725
1692514119837,76.382,-3.4099503,2.3860502,17.79405,-0.0534875,-0.3180375,4.3976626
1692514119866,76.411,0.34995002,-3.7030501,26.09505,-0.2952125,-0.2891625,2.8740249
1692514119896,76.441,0.11805001,-6.0649505,24.216002,-0.9326625,0.3031875,-0.6898375
1692514119924,76.469,-0.043950003,-5.043,15.460051,-1.4359125,0.5401,-2.249775
1692514119955,76.5,0.726,-3.2650502,4.42695,-2.243725,0.5082,-4.1584125
1692514119984,76.529,-0.60405004,-2.9680502,1.42305,-2.304775,0.4492125,-4.6572623
1692514120010,76.555,-1.27005,-5.01,3.0649502,-1.7571125,0.412775,-5.3475122
1692514120039,76.584,-0.303,-6.453,0.79905003,-1.4671249,0.5317125,-5.95595
1692514120068,76.613,-1.8510001,-7.39095,2.6920502,-1.9743625,1.360975,-7.52235
1692514120098,76.643,-3.2010002,-6.5460005,0.59505004,-2.3936,1.8954375,-8.322738
1692514120124,76.669,-4.24305,-5.3040004,-0.57405,-2.8543625,2.4333375,-8.55965
1692514120154,76.699,-3.6510003,-6.3430505,2.9340003,-3.5102375,3.18945,-6.6191125
1692514120184,76.729,-5.16195,-2.6539502,11.13405,-3.6993,3.3831875,-5.09245
1692514120212,76.757,-3.73005,-2.14905,16.716002,-3.0408125,2.9055126,-1.755325
1692514120238,76.783,-1.49205,-3.3289502,23.112001,-1.946725,2.068825,-0.4208875
1692514120268,76.813,-1.0330501,-2.6520002,22.786951,-1.946725,2.068825,-0.4208875
1692514120298,76.843,-2.1739502,-0.0139500005,19.816051,1.43935,-1.3597375,2.4508
1692514120327,76.872,1.45305,-0.43095002,13.405951,1.7909375,-2.0598874,3.09265
1692514120358,76.903,2.16195,1.93605,7.5460505,1.6460125,-2.4414499,4.1672125
1692514120386,76.931,3.4350002,3.2760003,5.3179502,1.396175,-2.404875,4.4961123
1692514120415,76.96,5.20695,1.7560501,8.001,1.0527,-2.412575,5.2195
1692514120444,76.989,3.9760501,1.27005,8.575951,1.084875,-2.49865,5.9241877
1692514120473,77.018,2.4829502,2.73795,5.5789504,1.206975,-2.59985,6.4244123
1692514120504,77.049,3.8920503,2.12205,4.5019503,1.4460875,-2.681525,7.231125
1692514120534,77.079,2.7220502,0.717,12.463051,1.7205375,-2.3043625,6.5894127
1692514120561,77.106,-0.231,2.9340003,18.69795,1.821325,-2.071025,6.1026626
1692514120589,77.134,0.60105,-1.44105,22.774952,1.453375,-1.2353,3.5440624
1692514120618,77.163,2.631,-4.3489504,25.281002,0.9942625,-0.61105,1.919225
1692514120646,77.191,1.8100501,-3.693,18.01905,0.42734998,-0.0677875,0.434775
1692514120674,77.219,2.1739502,-2.8939502,11.58405,-0.76147497,0.3249125,-1.540275
1692514120703,77.248,0.120000005,-2.8189502,4.24095,-1.1544499,0.281325,-2.106775
1692514120732,77.277,-2.565,-3.48495,-1.08405,-1.4152875,0.1793,-2.916375
1692514120763,77.308,-1.84695,-6.63495,1.28205,-1.482525,0.2475,-3.5008874
1692514120790,77.335,-1.4640001,-7.8360004,3.5470502,-1.6511,0.482075,-4.4752126
1692514120819,77.364,-3.6079502,-6.8620505,0.56205004,-1.11705,0.5091625,-7.610625
1692514120848,77.393,-4.54395,-4.28895,-2.74305,-1.8123875,1.1625625,-9.824787
1692514120882,77.427,-4.6399503,-6.5130005,2.6800501,-2.566025,2.3945625,-8.97655
1692514120910,77.455,-6.5620503,-7.1610003,17.590052,-3.4078,3.7228124,-5.59515
1692514120936,77.481,-5.4750004,-5.83995,19.14405,-3.4111,3.81425,-3.687475
1692514120964,77.509,0.42195,-3.1900501,13.879951,-2.74065,3.245275,-2.0169876
1692514120995,77.54,3.969,-0.055050004,13.97805,-0.445775,0.9233125,0.2531375
1692514121024,77.569,-0.216,1.2870001,17.86095,0.42734998,-0.22055,0.7117
1692514121052,77.597,-2.90895,0.15195,19.548,1.103025,-1.291675,0.9857375
1692514121078,77.623,-3.4980001,-1.31895,17.865002,1.9611624,-2.866875,2.5124
1692514121108,77.653,3.3280501,-1.16505,13.305,2.0480626,-2.9836125,3.78125
1692514121140,77.685,6.0420003,0.76995003,7.5270004,1.6163125,-2.2694376,5.1458
1692514121167,77.712,4.8520503,2.4379501,6.5410504,0.9802375,-2.2683375,5.310525
