@ HyperIMU - ianovir
@ Date:Wed Aug 16 09:25:42 GMT+03:00 2023, Sampling Rate:100ms

bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
-0.70005006,-0.031050002,8.00595,-0.36574998,0.247225,0.5922125
-1.36995,2.52495,7.6920004,0.033275,0.2355375,-0.41593748
0.22500001,1.06005,9.315001,1.0555875,0.2770625,-2.1483
0.93600005,0.58095,14.428051,-0.0534875,-0.3271125,0.353925
-0.81705004,0.564,8.178,-0.2820125,-0.0433125,0.8635
-0.48000002,-0.86100006,10.06005,-0.2448875,0.2305875,0.7194
0.38295,0.76995003,6.0810003,-0.567325,0.1529,1.0313874
-0.59205,0.78405005,9.35595,0.158675,-0.3403125,-0.4686
0.35700002,0.64095,10.986,0.3608,-0.0367125,-0.9185
-0.06105,-0.68700004,12.429001,0.1452,-0.1940125,-0.161975
0.441,-0.82095003,10.5070505,-0.472725,-0.1285625,0.89814997
-0.77400005,-0.15495001,7.728,-0.406175,0.0757625,0.6136625
0.015000001,0.906,7.1059504,-0.05775,0.1073875,-0.4217125
0.22995001,-0.28695002,10.555051,0.2762375,0.0081124995,-0.9428375
-0.60705,0.34905002,10.146001,-0.113437496,-0.18727499,0.2759625
-1.626,-1.1410501,9.934951,-0.02695,0.0089375,0.1120625
