@ HyperIMU - ianovir
@ Date:Tue Aug 15 09:49:34 GMT+03:00 2023, Sampling Rate:100ms

bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
0.08205,0.105000004,9.89505,0.103125,0.030524999,-0.0081124995
0.015000001,0.076050006,9.613951,0.0554125,-0.0286,-0.0622875
0.16305001,0.109050006,9.459001,0.010175,-0.0213125,-0.094325
-0.034950003,0.040050004,9.898951,-0.0059125,-0.0495,0.17655
-0.075,0.09705,9.64995,-4.125E-4,0.016775,1.375E-4
-0.051000003,0.13800001,9.6,0.017875,0.0408375,-0.2253625
0.060000002,0.26295,9.571051,0.0561,0.0023375,-0.11
0.015000001,0.48795003,9.37005,0.114675,-0.027224999,-0.2476375
0.109950006,0.99495006,9.44205,0.108625,-0.0735625,-0.5278625
0.216,0.93495005,9.106951,0.194975,-0.0834625,-0.73425
0.21795002,0.85605,9.30795,0.20487499,-0.026124999,-0.73039997
0.41400003,1.11,9.78705,0.1076625,-0.066275,-0.501875
0.69705003,1.7200501,8.55195,0.319825,-0.15853749,-0.957825
1.245,1.9720501,6.438,0.27513748,-0.3089625,-0.377575
-1.27695,-1.8430501,8.47305,-0.2300375,-0.2014375,0.8716125
-0.41805002,-3.3409503,9.7560005,-1.559525,0.2872375,4.34555
0.66105,-2.40105,10.515,-1.0153,-0.2520375,3.8632
0.58395004,-2.15595,11.668051,-0.24447499,-0.193325,1.403875
1.69305,-1.7710501,11.818951,0.0884125,0.0455125,-0.2968625
0.264,-1.1700001,11.57505,0.161975,-0.0218625,-1.4482875
-0.09705,-1.51005,10.67205,0.115775,0.2305875,-0.57722497
0.56505,-4.155,14.739,-0.0631125,0.1637625,0.3196875
0.40995002,-2.83905,13.408051,-0.3685,-0.1038125,0.9986625
0.216,-3.624,11.06295,-0.082225,-0.06875,0.4175875
-0.15195,-1.6680001,8.21895,-0.306625,-0.16445,0.87023747
0.726,0.61395,6.9,0.1247125,0.119625,-0.2509375
1.0320001,2.39505,3.22305,1.1306624,0.5058625,-3.0976
0.64905006,0.6,8.25,1.3622125,-0.3224375,-3.7332625
1.4389501,-0.28500003,10.519051,0.26427498,-0.1863125,-0.9293625
1.23105,0.057000004,10.254001,-0.27101249,-0.4376625,0.5330875
1.2,-0.78000003,10.876051,-0.128425,0.0424875,-0.1755875
-0.34305,-0.81405,10.833,-0.190575,0.1632125,0.23595
-0.03195,0.057000004,7.7830505,-0.357775,0.34375,1.03235
0.402,-0.28905,10.036051,-0.051425,0.198825,0.1115125
0.13005,-0.41895002,10.00905,0.0407,0.05335,-0.0121
0.21795002,-0.54300004,9.50895,-0.083325,0.0081124995,0.2541
0.30705002,-0.42105,9.77505,-0.125125,-0.086075,0.35901248
0.052950002,-0.94305,10.692,-0.01705,-0.0188375,0.075075
-0.23595001,-0.41595003,9.471001,-0.0842875,0.089925,0.2385625
0.30705002,-0.62895006,9.47295,-0.014575,0.1211375,0.274725
0.441,-0.65595,9.94005,-0.0512875,-0.0510125,0.5258
0.38295,-0.48600003,9.901951,0.049225,-0.104225,0.0631125
0.11505,-0.48795003,9.460951,0.0757625,-0.0644875,-0.1863125
0.027,-0.34395,9.045,-0.0301125,-0.0105875,0.302225
0.10095,-0.39495003,9.84405,0.013062499,0.033825,-0.050325
0.12705001,-0.342,9.97605,0.064075,0.0537625,-0.1150875
0.20895001,-0.19800001,9.636001,0.0814,0.046475,-0.146575
0.11805001,-0.28500003,9.672001,0.064075,-0.0286,0.1843875
0.201,-0.52395004,9.99495,-0.0011,-0.0067375,-0.039875
0.096,-0.31605002,9.732,-0.037125,-0.0067375,0.163075
0.201,-0.48795003,9.94005,0.028324999,0.015262499,0.1166
-0.17595,-0.13395001,9.65295,-0.033825,-0.01155,0.116325
0.18900001,-0.41595003,9.682051,0.0435875,0.049225,-0.007975
0.21105,-0.35895002,9.84,0.0088,0.0154,0.042625
0.19395001,-0.39900002,9.792001,-0.00825,-0.0163625,0.0301125
0.14895001,-0.37800002,9.660001,4.125E-4,0.001925,-0.06435
0.19695,-0.49305,10.041,0.0012375,-0.004125,0.1420375
0.051000003,-0.38505003,9.835051,-0.031625,0.00165,-0.067925
0.11505,-0.39195,9.883051,0.0020625,0.0385,-0.2552
0.06705,-0.52905005,9.847051,-0.0023375,0.00385,0.089237496
0.087000005,-0.43995002,10.026,-0.0391875,0.0246125,-0.153725
0.21105,-0.60795003,9.942,-0.0537625,-0.0490875,0.0108624995
0.70905006,-1.0360501,9.660001,-0.066825,-0.051425,0.1056
0.66105,-0.88095003,9.700951,-0.1582625,-0.1841125,0.0358875
0.42195,-0.933,9.981001,-0.0716375,-0.10285,0.124575
0.12195001,-0.69105005,9.526051,-0.0298375,-0.0144375,0.1771
-0.68100005,-0.29700002,9.45195,0.045649998,0.1590875,0.0672375
-0.61095005,-0.51405,9.729,0.122375,0.3422375,-0.102025
-0.63795,-0.53805,9.918,0.0642125,0.2385625,-0.0785125
-0.66195005,-0.52395004,10.054951,0.056375,0.165275,-0.1304875
-0.57600003,-0.59295005,9.97095,0.005775,0.062975,0.0165
-0.69000006,-0.51000005,9.80805,-0.0023375,0.02145,0.0207625
-0.59895,-0.47400004,9.847051,0.0193875,0.039049998,0.0367125
-0.44400004,-0.61995006,10.05,0.056925,0.0290125,-0.202125
-0.38895002,-0.507,9.873,-0.00605,-0.0457875,0.0798875
-0.54405004,-0.49005002,9.84,0.002475,-0.066275,0.0631125
-0.50895,-0.45195,9.910951,-0.002475,-0.0411125,0.11275
-0.59895,-0.62205005,9.82995,-0.0251625,-0.0364375,0.179025
-0.70995003,-0.37605003,9.837001,-0.0785125,-0.009625,0.3355
-0.609,-0.56205004,9.946951,0.0182875,0.0125124995,-0.16115
-0.73095006,-0.14805001,9.567,0.0012375,0.0548625,-0.0347875
-0.657,-0.28005,9.79395,0.093775,0.0166375,-0.2558875
-0.59205,-0.45900002,9.97605,0.02915,-0.0048125,0.0606375
-0.44595003,-0.34005,9.86295,0.0053625,-0.0020625,-0.1062875
-0.513,-0.483,9.916051,0.00715,-0.0424875,0.0210375
-0.43905002,-0.40905002,9.72,-0.0457875,-0.022,0.182325
-0.39105,-0.41595003,9.5140505,-0.0171875,0.004125,-0.1032625
-0.252,-0.462,9.883051,0.035475,0.0070125,-0.050875
-0.43905002,-0.45900002,9.79395,-0.053625,-0.055275,0.003575
-0.03705,-0.57900006,9.733951,0.0413875,0.0056375,-0.02365
-0.36,-0.021000002,9.45705,-0.0105875,-0.0908875,-0.0468875
-0.37695003,-0.040050004,9.79905,0.1464375,0.0125124995,-0.406175
-0.216,-0.14295001,9.804001,0.134475,0.0165,-0.3212
-0.075,0.21705002,8.856,0.1029875,0.02805,-0.474375
-0.147,-0.50505,11.173051,0.1469875,-0.0143,-0.4851
-0.24495001,0.88695,9.385051,-0.042075,-0.0664125,-0.0086624995
-0.31005,0.60195005,9.49695,0.3309625,-0.070675,-0.92235
-0.906,1.593,8.299951,0.2358125,-0.0089375,-0.6697625
0.32805002,1.4310001,8.17605,0.5713125,-0.010725,-1.3333375
-0.75495005,-0.93795,9.693001,0.1117875,-0.26221249,-0.1109625
0.56295,-3.07605,12.115951,-0.968,0.0121,2.1036124
1.03695,-2.6569502,11.838,-1.1715,-0.4758875,3.4993749
0.26595002,-1.98405,12.118051,-0.3350875,-0.1648625,1.7521625
-0.14895001,-0.51195,10.30605,0.0468875,0.0644875,0.131175
-0.351,-0.59595,12.133051,0.231825,0.082499996,-0.5237375
0.22095,-1.182,11.26095,0.24805,0.155375,-0.950675
-0.006,-1.4599501,12.23805,0.0490875,0.0363,0.022
-0.11400001,-1.47195,11.962951,-0.146575,-0.01925,0.4409625
