@ HyperIMU - ianovir
@ Date:Thu Aug 17 09:24:25 GMT+03:00 2023, Sampling Rate:100ms

bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
0.48105,-2.5129502,19.44495,3.0377874,0.521675,-3.3594
3.0240002,-0.09105001,6.1699505,1.942875,0.08965,-4.573525
3.2680502,-0.648,11.710951,1.3105125,-1.081025,-3.3988626
0.16605,-1.8930001,19.998001,0.5632,-0.786775,-1.5032874
-1.57095,-5.4360003,3.4009502,-0.86707497,0.5962,2.816825
-2.09505,-3.4729502,-0.71505004,-1.94425,0.1659625,5.666375
-2.7180002,0.60195005,11.623051,-3.0184,-0.3051125,4.894725
0.522,-3.3990002,20.18205,2.2235124,0.0675125,-3.2797875
4.09095,0.112050004,13.569,1.5158,0.00495,-4.9116373
3.07605,-0.92595005,11.995951,0.965525,-1.0082875,-3.5780249
-1.1740501,-3.3960001,13.486951,0.423225,-0.265925,-0.71445
-0.93195003,-5.1010504,7.1610003,0.256575,0.2509375,3.3930874
-4.0129504,-3.4249501,2.1679502,-1.07635,-0.0419375,4.3080125
-2.02395,1.2970501,12.918,-2.7541249,-0.0265375,6.0064125
-0.18795002,-0.46905002,14.244,2.3500125,-0.099,0.0658625
3.186,1.5499501,5.2699504,2.5601125,-0.3570875,-4.8841376
2.8609502,-0.63405,1.5499501,1.2453375,-0.8320125,-3.7296875
0.75000006,-3.9420002,16.458,0.3034625,-0.7624375,-0.7748125
-0.48000002,-2.6419501,11.653951,-0.2875125,0.342375,3.0193624
-0.22395001,-3.4009502,4.9900503,-0.5102625,0.195525,2.9304
-2.77305,-4.13805,9.258,-1.2067,0.0237875,4.0684876
-2.088,-9.724951,29.503052,-0.75322497,0.2635875,4.7036
2.1040502,-0.15,14.28705,0.63414997,-0.339625,-0.36519998
2.559,-1.9890001,10.069051,1.5096124,-0.843975,-3.48975
0.058050003,-0.25605002,11.04405,0.15345,-0.9345875,-0.948475
-0.90795004,-0.49005002,11.5990505,-0.0185625,-0.4015,1.8266875
-2.22705,-0.92595005,7.1470504,0.148775,-0.0108624995,1.4183125
-0.78405005,-4.5019503,3.8940003,-0.4318875,0.709225,2.226125
-1.4130001,-10.180051,24.472052,-1.6700749,0.8586875,1.7664624
-1.4089501,-8.068951,23.526001,-1.0764875,-0.209825,0.3839
5.35995,0.40395,1.6129501,-0.0391875,-1.48445,0.0378125
0.58005005,1.33305,2.01705,0.4327125,-2.1283624,-0.8573125
0.15795001,2.6160002,22.858952,0.83105,-0.968825,4.563075
1.3410001,-0.69600004,12.429001,0.6859875,1.1996875,2.41725
-2.184,-2.93895,-1.7710501,-0.242825,0.4621375,-0.68488747
-2.6869502,-6.0870004,6.1369505,-2.24235,2.14445,-2.03885
-0.09,-3.798,20.479052,-1.0000376,1.0938125,-0.2063875
2.229,0.91605,12.85095,1.0407375,-1.823525,1.4949
5.06295,0.35595003,12.973051,1.22045,-1.79685,4.3110375
2.2120502,-0.10305001,16.927052,1.666225,-1.2739375,5.956225
-2.6149502,-1.7850001,9.757951,-0.2509375,-0.1115125,0.669625
-4.0800004,-0.72300005,-4.99305,-1.8209125,1.4972374,-5.104825
-0.81705004,-3.6739502,4.566,-0.8152375,1.36785,-4.21685
-2.60295,-6.144,24.687,-0.1013375,0.4411,-0.041249998
2.01795,2.5770001,4.1449504,0.7458,-1.301025,2.16205
3.282,1.368,5.5090504,1.0445875,-1.9859124,3.944325
3.696,0.99495006,4.70295,1.0885875,-2.3205874,4.6344376
0.28305,-6.3810005,13.984951,-0.644325,0.5897375,-2.2543125
-1.5499501,-2.259,-1.917,-1.635425,1.25015,-5.3876624
-1.7719501,-2.427,4.69605,-1.691525,2.1990376,-4.0981874
-5.78595,-4.15005,19.15995,-0.3548875,1.305425,-0.1463
