timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692440413661,6.728,-0.17595,-0.49995002,5.631,-0.04015,-0.0719125,-0.425975
1692440413693,6.76,-0.16095,-0.47400004,6.4360504,-0.072875,0.06215,-0.304975
1692440413726,6.793,-0.55905,-0.58905005,6.867,-0.1925,0.2508,0.110275
1692440413757,6.824,0.13695,-0.44505003,7.25895,-0.2407625,0.2916375,0.3146
1692440413786,6.853,0.76605004,-0.01905,8.599951,-0.2743125,0.341275,0.6546375
1692440413818,6.885,1.8910501,-0.64605004,7.221,-0.2039125,0.2127125,0.66522497
1692440413849,6.916,0.546,-0.44295,7.8240004,-0.1340625,0.0416625,0.5630625
1692440413882,6.949,-1.167,0.018000001,11.06295,-0.07975,-0.378125,0.6241125
1692440413913,6.98,-0.37905002,0.32205,10.620001,-0.0759,-0.427625,0.69836247
1692440413944,7.011,0.22500001,0.95205003,8.01795,0.0385,0.0358875,0.5990875
1692440413973,7.04,1.008,1.1359501,6.2899504,0.132275,0.26235,0.420475
1692440413999,7.066,1.3930501,0.648,7.2570004,0.3427875,0.2547875,-0.171875
1692440414032,7.099,0.60795003,0.25095,10.93305,0.43835,0.096525,-0.46928748
1692440414064,7.131,0.051000003,0.53295004,11.793,0.47025,-0.25575,-0.6210875
1692440414090,7.157,0.21795002,0.85395,10.543051,0.3969625,-0.3102,-0.4731375
1692440414122,7.189,0.75705004,0.97605,9.082951,0.2371875,-0.1236125,-0.23567499
1692440414150,7.217,0.99600005,0.90900004,9.58605,0.2058375,-0.0265375,-0.2717
1692440414179,7.246,0.48405004,0.88995004,10.347,0.2212375,-0.032725,-0.4200625
1692440414208,7.275,0.37095,0.99000007,10.77795,0.2292125,-0.088,-0.42405
1692440414241,7.308,0.19695,1.1890501,10.036051,0.22275,-0.1167375,-0.4142875
1692440414276,7.343,0.642,0.93000007,9.607051,0.1819125,-0.0089375,-0.4701125
1692440414309,7.376,0.49095002,0.64995,9.98295,0.1810875,0.016775,-0.4640625
1692440414334,7.401,0.52005005,0.49005002,9.966001,0.177375,0.018975,-0.416625
1692440414367,7.434,0.54105,0.40905002,9.471001,0.1175625,-0.0020625,-0.13805
1692440414386,7.453,0.67995006,0.279,9.238951,0.0600875,-0.00495,-0.002475
1692440414426,7.493,0.67095006,0.33,8.86095,-0.0507375,-0.0097624995,0.1214125
1692440414456,7.523,0.201,0.36105,8.887051,-0.114125,-0.0356125,0.2726625
1692440414486,7.553,-0.11805001,0.37005,9.13095,-0.1280125,-0.0444125,0.319825
1692440414517,7.584,0.13395001,0.10005,9.49695,-0.1287,-0.0273625,0.3339875
1692440414547,7.614,0.11805001,0.0139500005,9.62895,-0.1128875,0.0933625,0.3641
1692440414581,7.648,0.38295,0.049950004,9.813001,-0.1395625,0.1775125,0.4395875
1692440414616,7.683,0.39495003,0.19800001,9.64605,-0.1659625,0.1782,0.45705
1692440414648,7.715,0.62700003,0.40605003,9.150001,-0.1859,0.126225,0.3683625
1692440414682,7.749,1.36995,0.38205,7.8820505,-0.1387375,0.0419375,0.1716
1692440414702,7.769,1.5439501,0.17400001,7.4359503,-0.098725,-0.013612499,0.047849998
1692440414736,7.803,0.42405003,0.303,7.62795,-0.0325875,-0.1975875,-0.1918125
1692440414767,7.834,0.46695003,0.42105,7.7160006,-0.0182875,-0.2794,-0.23375
1692440414801,7.868,0.73800004,0.44205,7.2570004,0.003025,-0.2594625,-0.2162875
1692440414829,7.896,0.80205005,0.42105,6.9700503,0.0202125,-0.1991,-0.226325
1692440414863,7.93,0.55095005,0.43500003,6.61005,0.0507375,-0.1452,-0.2748625
1692440414897,7.964,0.77805007,0.31305,5.82495,0.057475,-0.1480875,-0.32285
1692440414929,7.996,-0.16395001,0.38205,4.80105,0.0424875,-0.1527625,-0.5119125
1692440414962,8.029,0.16095,0.13800001,4.9729505,0.0171875,-0.116325,-0.5864375
1692440414991,8.058,0.51000005,0.009000001,6.498,0.0188375,-0.0543125,-0.49995
1692440415025,8.092,-0.058050003,0.40395,7.491,0.0078375,0.0886875,-0.0452375
1692440415051,8.118,0.04605,0.492,8.089951,-0.0165,0.122099996,0.2376
1692440415082,8.149,0.16095,0.71295005,8.49195,-0.014712499,0.2072125,0.52305
1692440415114,8.181,-0.042000003,1.15995,10.962001,0.02145,0.26125,0.518375
1692440415146,8.213,0.10605001,1.0309501,11.48595,0.1296625,0.30855,0.339625
1692440415179,8.246,-0.51795,1.34895,12.118051,0.22605,0.2938375,0.0826375
1692440415201,8.268,0.112950005,1.5120001,12.870001,0.234575,0.2701875,0.0292875
1692440415229,8.296,0.47205,1.917,12.694951,0.2341625,0.2550625,-0.00605
1692440415259,8.326,1.116,2.319,11.59395,0.26565,0.201575,-0.18493749
1692440415292,8.359,0.38595003,2.63205,12.19995,0.3031875,0.1093125,-0.3213375
1692440415318,8.385,0.064950004,2.4379501,13.629001,0.407,-0.1266375,-0.5413375
1692440415355,8.422,0.18900001,3.0010502,14.529,0.4417875,-0.179575,-0.5757125
1692440415383,8.45,0.41700003,3.4129503,14.557051,0.4186875,-0.1230625,-0.589325
1692440415415,8.482,0.47895002,3.0010502,14.895,0.3922875,-0.0856625,-0.641025
1692440415446,8.513,-0.17595,2.9290502,15.241951,0.382525,-0.0735625,-0.6879125
1692440415478,8.545,-0.666,2.9530501,15.175051,0.3251875,-0.0495,-0.4778125
1692440415509,8.576,-0.43395,2.5440001,14.7300005,0.2701875,-0.0009625,-0.3865125
1692440415542,8.609,-0.058050003,2.0670002,15.739951,0.1698125,0.1233375,-0.3023625
1692440415572,8.639,-0.022950001,1.51005,15.1699505,0.113437496,0.1632125,-0.2072125
1692440415598,8.665,0.38595003,0.94695,15.345,0.0394625,0.182325,-0.032449998
1692440415639,8.706,0.25905,0.47595003,16.55595,-0.24475,0.157025,0.550825
1692440415667,8.734,1.4290501,0.62895006,15.321001,-0.3493875,0.122925,0.67553747
1692440415696,8.763,1.8769501,0.43995002,14.272951,-0.44165,0.0785125,0.749925
1692440415723,8.79,1.44105,0.22200002,14.469001,-0.510125,-0.0803,0.57722497
1692440415756,8.823,0.24195,-0.186,13.309951,-0.4681875,-0.2891625,0.2893
